Order_ID,Product,Region,Salesperson,Quantity,Unit_Price,Order_Date,Discount,Revenue
6904,Mobile,,Priya,-1,1000,2024-02-10,5,3000
5888,,South,Rohit,1,1000,2024-01-15,15,
6832,Monitor,,,100,1500,2024-01-01,5,2000
8122,,,,3,-200,,200,1000
6842,,East,,-1,2000,2024-01-15,0,3000
2316,Mobile,North,,3,1500,2024-13-01,5,5000
2124,,East,John,4,,2024-13-01,10,2000
6621,Monitr,West,Rohit,100,-200,2024-01-15,5,2000
6423,Monitor,East,Priya,2,99999,2024-01-15,10,5000
3587,Tablet,South,,,,2024-00-10,5,-100
6672,Laptp,,,-20,1000,,0,-100
2378,Mouse,,Priya,500,,,15,5000
4374,Charger,West,Sneha,-20,1000,2024-13-01,,2000
2519,Laptp,,Rohit,500,99999,2024-02-10,5,1000
6777,Laptp,,,5,-200,2024-01-15,15,
8935,,,Sneha,3,-200,2024-00-10,5,1000
7093,Headphones,,Rohit,,99999,,-5,1000
9418,Laptop,East,,500,99999,,15,
6355,Mobile,North,,,2000,2024-01-15,10,1000
5968,Tablet,,Sneha,4,1500,2024-13-01,15,3000
6574,Laptop,West,Sneha,5,1000,2024-01-01,,5000
5072,Mouse,,Rohit,-1,500,,15,2000
3257,Laptop,South,Priya,-20,99999,2024-01-01,200,
9588,Headphones,South,Amit,3,500,2024-13-01,,1000
5424,Mouse,North,Priya,500,2000,2024-02-10,,2000
4237,Monitr,North,Amit,1,99999,,15,-100
4893,Monitr,East,Rohit,100,1500,2024-00-10,200,3000
3005,Monitor,South,John,5,1000,2024-01-15,,1000
3016,Laptop,West,Priya,-20,2000,2024-01-15,,1000
2772,Charger,,Sneha,500,1500,,-5,1000
9353,Tablet,North,Priya,2,500,2024-01-15,10,3000
4976,Headphones,North,,1,1000,2024-00-10,200,5000
2751,Mouse,North,Rohit,-20,1500,2024-00-10,0,2000
9967,Tablet,,,-1,,2024-13-01,10,1000
8430,Laptop,West,John,-20,1000,2024-00-10,0,-100
8170,Charger,South,John,500,,2024-01-15,0,1000
7469,Laptop,,Priya,5,-200,,10,3000
4220,,West,Priya,4,-200,,,3000
1539,Mobile,,,4,-200,2024-01-15,-5,2000
2461,Mobile,West,,100,2000,2024-00-10,200,2000
6184,Headphones,East,Priya,1,1500,2024-00-10,10,-100
9547,Mouse,,Rohit,1,-200,,,1000
1234,Mouse,,Amit,100,99999,2024-13-01,10,-100
2548,Laptp,,,2,1500,2024-01-01,10,-100
8480,Headphones,,Amit,-20,1500,2024-00-10,-5,-100
5213,Headphones,North,,,1500,2024-01-01,5,1000
2673,Charger,South,Sneha,2,1000,2024-02-10,15,1000
7708,Mobile,,,5,99999,,10,1000
8982,Mouse,East,Rohit,3,,2024-01-01,15,1000
3100,,East,,-1,,2024-00-10,,-100
4748,Laptop,,,500,2000,2024-01-15,5,3000
4173,Headphones,,John,2,-200,2024-01-15,-5,5000
2815,Monitor,North,,-1,2000,2024-00-10,5,2000
4841,,South,Sneha,100,1500,2024-13-01,0,3000
9016,Keyboard,South,John,-20,500,,200,
8011,Mouse,South,,100,500,2024-00-10,200,
5493,Monitr,,,-1,99999,2024-00-10,-5,
1674,Mouse,North,John,4,1500,,200,2000
9088,Monitor,,Priya,4,-200,2024-13-01,-5,1000
9578,Mouse,,John,-20,,2024-13-01,15,
3158,Monitor,,,500,2000,2024-02-10,5,
3661,Keyboard,South,John,-20,1000,2024-02-10,,5000
3064,Laptp,,Rohit,500,500,2024-02-10,0,3000
4253,Charger,West,Priya,5,99999,2024-13-01,5,-100
5979,,West,Priya,-1,2000,2024-01-01,,2000
8703,,North,Sneha,-1,500,2024-00-10,15,2000
9931,Keyboard,South,Priya,500,,,,5000
2401,Tablet,,Amit,-1,,2024-02-10,,
4259,Laptp,,Rohit,100,1500,,200,-100
4923,Charger,,Sneha,-1,1500,2024-01-01,200,-100
5214,Mobile,,Amit,4,500,2024-00-10,,5000
4227,Monitor,West,John,2,500,,10,1000
3745,Headphones,,,3,2000,,-5,
7091,Tablet,,Amit,-1,1500,,5,-100
4866,Keyboard,South,Sneha,500,99999,,,2000
6818,Mouse,South,Priya,2,99999,2024-01-01,0,-100
3222,Keyboard,,Rohit,-1,,,10,3000
3792,,East,,4,-200,2024-01-15,,5000
5063,Charger,,Sneha,-1,2000,2024-01-15,,-100
2524,Tablet,East,Amit,5,2000,,-5,-100
9224,Laptop,North,,-1,1000,,5,-100
7198,Charger,North,Amit,,99999,2024-00-10,200,5000
5025,Laptp,South,,2,-200,2024-01-01,200,2000
3566,,,Sneha,-1,,2024-01-01,10,-100
3803,Keyboard,West,,5,2000,,,-100
4709,Keyboard,,,500,-200,2024-13-01,,
7155,Tablet,South,,1,1000,,15,
1719,Monitor,South,Sneha,1,-200,2024-02-10,0,
7516,Tablet,,,2,1500,,0,-100
5579,Headphones,West,Sneha,100,,2024-00-10,5,-100
1972,Keyboard,South,Priya,500,1500,2024-01-01,200,-100
4718,Monitor,,,-1,1000,2024-02-10,10,3000
8395,Monitor,,Sneha,1,99999,,-5,3000
5402,Tablet,West,John,-1,,2024-00-10,-5,
5552,Mobile,South,Rohit,100,500,2024-01-01,,3000
3207,Charger,,Rohit,-1,500,,200,5000
5426,Laptp,North,John,5,500,2024-01-15,200,-100
7919,Mobile,East,Amit,-1,-200,2024-01-01,-5,
9835,Keyboard,South,Amit,-20,2000,2024-01-15,10,3000
9386,Keyboard,East,Amit,2,-200,,5,-100
9680,,,,500,-200,2024-01-15,200,-100
3204,Keyboard,,,2,-200,2024-13-01,15,5000
6345,,South,Amit,2,-200,,5,5000
4276,Monitr,North,Priya,5,99999,,0,3000
2102,Mouse,West,John,100,500,2024-13-01,200,
6243,Laptop,North,Rohit,,2000,2024-02-10,15,
7614,,East,John,500,2000,2024-00-10,,3000
9707,Monitr,West,Rohit,,1000,2024-02-10,5,3000
6223,Laptop,North,Amit,5,500,,10,1000
9584,Monitor,North,Priya,1,,2024-13-01,10,5000
1630,Keyboard,North,Sneha,100,-200,2024-02-10,0,
7683,Headphones,,Sneha,3,2000,2024-00-10,0,2000
1277,,West,,2,1000,2024-00-10,-5,5000
1232,Laptp,North,Amit,-1,2000,2024-01-01,0,-100
6690,,,Amit,2,,2024-02-10,200,
8659,Tablet,,John,1,,2024-13-01,200,-100
1025,,North,Priya,2,500,2024-01-01,200,1000
8468,Laptp,East,Priya,,99999,2024-02-10,200,5000
7410,Headphones,North,,2,2000,,0,5000
9652,Tablet,,John,1,99999,2024-00-10,,-100
4764,Monitor,North,Priya,1,,2024-13-01,15,
7599,Headphones,,,4,1500,,-5,2000
6102,,West,,100,,2024-02-10,0,3000
8006,Keyboard,,Priya,,,2024-00-10,5,2000
4483,Headphones,,,4,2000,2024-00-10,,-100
2994,,East,,,-200,,15,1000
9682,Keyboard,,Sneha,,,2024-02-10,,5000
2072,Headphones,,Priya,500,1000,2024-02-10,10,-100
7707,,South,,4,-200,2024-13-01,,-100
1215,Headphones,West,Amit,,,2024-01-01,-5,
8605,Mobile,North,Sneha,-20,1500,2024-00-10,200,5000
3606,Laptp,,Amit,1,,2024-01-01,,3000
9350,Laptop,,Amit,-1,500,2024-01-01,10,2000
5781,,North,,-1,2000,2024-00-10,10,2000
4313,Monitr,North,,1,1500,2024-02-10,10,1000
8763,Mobile,East,John,100,1000,2024-00-10,-5,
6939,Laptop,,,5,99999,,-5,3000
3295,Mobile,,Priya,500,,2024-01-01,,-100
6685,Mouse,,Priya,100,,2024-13-01,10,3000
2696,Tablet,South,Priya,3,99999,2024-00-10,0,
2946,,,Priya,1,99999,,5,1000
3783,Keyboard,,,3,99999,2024-13-01,200,-100
4644,Monitr,South,Sneha,2,1000,2024-02-10,5,3000
6241,Mobile,,Rohit,2,99999,2024-02-10,200,1000
7420,Mobile,,Amit,4,,,10,
8557,Monitor,South,,2,99999,2024-13-01,15,
3645,Headphones,,,100,500,,200,
7589,Mouse,West,,5,-200,2024-13-01,,3000
7353,Monitr,East,Rohit,1,-200,2024-00-10,5,
2932,Monitr,South,,,1500,2024-02-10,-5,3000
2757,Tablet,,,-1,,2024-13-01,-5,1000
6085,Monitr,South,Rohit,1,1000,2024-01-15,200,5000
6637,Charger,,,3,99999,2024-00-10,0,1000
2116,Monitr,East,Rohit,500,1000,2024-00-10,15,3000
1492,Mobile,West,,-1,1500,2024-01-15,15,2000
9811,Charger,North,Sneha,4,500,,0,2000
8888,,North,Rohit,,1500,2024-02-10,,-100
7474,Laptop,South,,,,2024-13-01,,5000
5958,Headphones,,,3,-200,2024-13-01,10,
3743,Charger,,Sneha,2,500,2024-02-10,200,1000
8866,Laptop,East,,5,500,,0,1000
8160,Mouse,West,John,100,1000,2024-01-15,0,3000
6451,Laptp,West,,3,500,2024-01-15,-5,-100
6258,,,,5,,,200,5000
9548,Keyboard,West,John,3,99999,2024-01-15,0,
8186,Mobile,North,,-1,,2024-00-10,10,5000
7102,Charger,East,John,,99999,,5,2000
1619,Laptp,,Sneha,,,2024-13-01,,-100
1882,Headphones,North,Sneha,1,-200,2024-01-01,200,5000
9988,Monitor,South,Amit,2,2000,2024-00-10,10,
4642,,West,,,500,2024-00-10,200,-100
2296,,East,Rohit,100,500,2024-13-01,200,
9436,Mouse,West,Priya,5,,2024-02-10,200,1000
3895,Keyboard,North,Priya,2,99999,,10,1000
7593,Headphones,North,Rohit,5,1000,,-5,
1929,,North,Priya,500,-200,,10,1000
6366,Mouse,West,Priya,,500,2024-13-01,-5,1000
9711,Monitor,East,,5,2000,2024-02-10,-5,1000
4212,Laptop,East,Priya,-20,500,2024-13-01,200,
3409,Monitor,South,,,1500,2024-00-10,0,1000
9199,Charger,West,,500,2000,,10,2000
4423,,South,,-1,1000,,5,-100
7976,Keyboard,,,-20,2000,,200,
8594,Monitr,South,Sneha,3,2000,2024-01-15,15,5000
6158,Tablet,South,Sneha,-20,500,2024-00-10,10,-100
4667,Mobile,South,Sneha,-20,2000,2024-00-10,200,3000
6973,Mobile,North,Rohit,5,,2024-01-01,-5,-100
7236,Laptop,,John,4,-200,2024-00-10,5,3000
9277,Headphones,,,5,2000,2024-00-10,-5,2000
3468,Keyboard,South,,100,500,2024-00-10,0,
7217,Monitr,East,Priya,,,,15,5000
4619,Laptop,South,,4,1000,2024-01-01,,
2636,Tablet,North,Amit,5,1500,2024-02-10,,5000
9155,Charger,,Sneha,-1,2000,,0,5000
4583,Charger,,,100,,,200,
5009,,,,5,,,0,-100
4326,Monitr,,,2,1000,,,1000
9148,Monitr,,Amit,,1000,,0,3000
3217,Monitr,,Priya,500,1500,,200,1000
5967,Monitor,West,,3,1500,,,3000
3369,,,,-1,500,2024-01-01,0,1000
4638,Mobile,,,100,1500,2024-01-15,,
6722,Laptp,East,John,,1500,2024-02-10,5,
5444,Keyboard,North,Amit,3,99999,,0,5000
8618,Laptp,,,1,,,,2000
4947,Monitor,,,3,2000,,0,
2676,Headphones,North,Priya,,99999,2024-01-01,200,3000
2196,Charger,North,Priya,4,99999,2024-01-15,,5000
3787,Mobile,West,Sneha,1,99999,,,3000
8432,Monitr,,John,,2000,2024-01-15,-5,1000
8927,Tablet,South,Priya,1,-200,2024-13-01,-5,2000
4318,Tablet,North,,100,1500,,200,
9858,Tablet,,John,3,99999,2024-13-01,15,1000
7689,Keyboard,,Sneha,3,-200,,200,5000
3176,Monitr,North,,1,-200,,0,3000
4743,Mobile,West,,3,500,2024-00-10,5,-100
9792,Charger,West,Amit,-1,500,2024-02-10,10,2000
5422,Laptp,South,,-20,2000,2024-01-01,10,
4824,Monitr,West,,100,1000,2024-00-10,-5,3000
3451,Monitr,,Rohit,100,,2024-02-10,0,
1628,,,Rohit,3,1500,,-5,
8778,Monitor,West,Rohit,5,,2024-13-01,,3000
4696,Headphones,,,1,99999,2024-01-01,,
4674,Tablet,South,John,500,1500,2024-01-15,5,5000
4929,Laptop,,,100,1500,2024-01-15,0,2000
3765,,East,Rohit,-20,-200,2024-00-10,10,1000
5369,Mobile,North,Amit,2,2000,2024-00-10,5,2000
9307,Monitor,North,Priya,-20,,2024-01-01,200,1000
5956,Headphones,,,1,,2024-01-15,0,5000
1692,,South,John,4,1000,,0,2000
4162,Headphones,South,,500,1000,,-5,5000
2105,Mouse,South,Amit,100,,2024-00-10,-5,3000
4008,Tablet,North,,3,1000,2024-01-15,0,1000
3161,Mouse,West,,-20,1000,2024-13-01,15,3000
9345,Monitor,North,John,,1500,2024-00-10,5,3000
4699,,North,John,500,2000,,0,2000
4786,Headphones,North,John,-20,99999,,200,
5200,Laptop,,Sneha,100,1500,2024-02-10,-5,
2913,Mobile,,Priya,-20,-200,2024-00-10,200,5000
6520,Mouse,West,,5,1000,2024-13-01,5,2000
2772,Headphones,East,Rohit,500,1500,2024-01-01,10,3000
3780,Mobile,,Sneha,500,1500,,0,-100
8423,,East,Priya,3,500,2024-01-15,,5000
3871,Tablet,East,,100,1500,,0,3000
1660,Laptp,North,Rohit,4,1500,,0,5000
7242,,East,,-20,2000,2024-01-01,5,-100
2132,Mobile,North,Sneha,-1,,,200,1000
1699,Headphones,North,Sneha,-20,500,2024-00-10,5,5000
8470,,,,100,500,2024-02-10,-5,5000
7297,Monitor,South,Amit,-1,500,2024-01-01,15,3000
8812,Mouse,North,,5,-200,,0,
5557,Mouse,,,1,500,2024-02-10,-5,3000
3179,Charger,East,,100,2000,2024-00-10,10,2000
9275,Headphones,,Sneha,5,,,5,3000
2422,Charger,,John,3,-200,2024-02-10,15,-100
4180,,,,2,2000,2024-02-10,200,
5316,Laptop,,,3,500,2024-13-01,,2000
7696,Laptop,East,,500,,,,-100
1614,Headphones,South,Sneha,2,2000,2024-01-01,15,
5570,Mouse,West,John,-20,,2024-00-10,-5,2000
1270,Tablet,South,Priya,1,-200,2024-13-01,200,3000
3468,Keyboard,,Priya,2,2000,2024-02-10,,
4607,Laptop,South,,2,99999,2024-13-01,0,-100
4075,Mouse,,,5,,2024-13-01,5,-100
1289,Monitr,South,John,1,2000,2024-02-10,10,
9120,Monitr,,Amit,-20,500,2024-00-10,,-100
7614,Charger,,,100,500,,0,-100
4252,Mobile,,Amit,2,500,2024-01-15,200,1000
8415,,,Priya,,-200,2024-13-01,-5,1000
7771,Tablet,East,,5,99999,2024-01-01,5,5000
1278,Charger,North,Sneha,2,2000,2024-02-10,0,1000
1580,Monitr,West,,-20,,2024-01-15,0,
5958,Tablet,West,,1,,2024-13-01,-5,5000
9445,Keyboard,,,,1000,2024-02-10,5,3000
5276,Mobile,,Priya,,1500,2024-02-10,,5000
8997,Charger,West,Priya,3,99999,2024-13-01,200,-100
5776,Monitr,South,,100,99999,,200,2000
1824,,,,500,500,,,5000
4832,Laptop,,John,3,500,,0,1000
9891,Laptop,,Amit,500,500,2024-01-01,15,3000
6445,Charger,,,100,1000,2024-02-10,,2000
2380,,,John,5,1000,2024-02-10,0,5000
7534,Keyboard,North,Priya,,1000,2024-13-01,-5,3000
4156,Keyboard,,Rohit,1,500,2024-01-15,10,1000
5307,Headphones,,Sneha,5,,2024-02-10,200,3000
6634,,,Priya,-20,500,,10,3000
9575,Mobile,South,,-20,99999,2024-02-10,15,2000
6810,Mouse,East,John,-1,1000,2024-13-01,-5,
9533,Keyboard,West,Rohit,1,1000,,0,1000
6934,Mobile,South,Rohit,-20,1500,2024-02-10,10,2000
4109,Keyboard,South,Priya,500,2000,,200,2000
5082,Headphones,South,,-1,1500,2024-13-01,-5,2000
4240,Laptp,West,Amit,4,1500,2024-01-01,,
7028,,,Rohit,4,500,2024-13-01,0,
2849,Keyboard,South,,-20,2000,,15,5000
9497,,East,,-1,99999,,15,5000
3749,,,,,2000,2024-01-15,,1000
7680,Mobile,,Sneha,3,500,2024-02-10,10,-100
1205,,East,,500,,2024-01-01,-5,1000
8352,Headphones,,John,,-200,2024-02-10,10,
5591,Headphones,,John,2,99999,2024-02-10,15,
4450,,,John,-20,500,,5,
8214,Mobile,,,2,,,-5,2000
4811,Mobile,South,Priya,1,99999,2024-13-01,200,
6141,Laptop,South,John,5,,2024-02-10,-5,2000
9501,,West,,-20,2000,,-5,2000
3708,Laptp,North,John,,500,2024-01-01,15,1000
2991,Headphones,East,Sneha,3,500,,-5,3000
9463,Laptop,West,,4,2000,,15,5000
4273,Tablet,West,Amit,5,1500,,0,5000
5538,Charger,East,,4,500,,,1000
9712,Charger,,Priya,500,-200,,0,1000
4722,Headphones,,Priya,3,99999,2024-00-10,15,
4551,Laptop,East,John,5,-200,,0,
3832,Laptp,,Sneha,-1,1000,2024-02-10,10,
6679,,,Rohit,-1,1000,,15,2000
7579,Laptp,North,,,500,2024-13-01,10,2000
1152,Tablet,,John,500,,2024-01-15,10,
6754,Headphones,South,,-1,-200,2024-02-10,,2000
3800,Keyboard,North,John,4,-200,,10,1000
6310,Tablet,North,Priya,-20,2000,,0,
3610,Laptop,South,Priya,500,99999,2024-13-01,0,5000
2104,Keyboard,North,John,,-200,2024-02-10,-5,5000
8361,,,Priya,1,,2024-00-10,5,-100
5199,,,Sneha,500,1000,2024-00-10,,2000
4854,Charger,,Rohit,-1,1000,2024-01-01,-5,5000
8263,Monitor,West,Rohit,,99999,2024-00-10,-5,
2914,Charger,West,,,2000,,-5,5000
8365,,,Rohit,4,1000,,5,1000
4072,,South,,4,99999,2024-13-01,10,2000
1406,Headphones,South,John,3,1500,2024-00-10,-5,5000
1166,Mobile,East,,100,1000,2024-13-01,15,2000
1508,Charger,East,John,100,-200,2024-02-10,0,1000
2661,Monitr,,John,2,,2024-01-01,15,5000
4664,,,Sneha,5,,,5,-100
4489,Charger,North,Rohit,500,1500,,-5,
1680,Charger,North,Priya,500,99999,,200,3000
3524,Charger,South,Priya,-1,,2024-01-01,200,5000
3120,,,Amit,4,99999,,200,1000
6260,Charger,North,Amit,4,,2024-00-10,5,-100
5357,Keyboard,,,-20,99999,,0,-100
2363,,West,,-1,,,200,3000
3292,Keyboard,North,,3,500,,-5,-100
2538,Charger,North,,3,1500,2024-01-15,5,5000
4408,Mouse,East,Priya,5,99999,,15,2000
8742,Mouse,,Rohit,,1500,2024-00-10,5,1000
9752,Keyboard,North,,100,1000,,15,5000
2903,Monitor,West,John,1,-200,2024-01-15,200,1000
1174,Mobile,North,Priya,-1,1500,2024-00-10,-5,
3230,Tablet,South,,100,99999,2024-13-01,10,3000
5287,Monitr,,,5,2000,2024-13-01,-5,3000
5160,Monitr,North,Priya,-20,1500,,,
8106,Charger,,,2,99999,,0,3000
4171,Monitor,,Amit,4,2000,2024-01-15,5,3000
2567,Mouse,North,,,,2024-01-01,200,-100
2151,Mouse,West,Rohit,500,-200,2024-01-15,-5,
8619,Monitor,West,Priya,2,99999,2024-02-10,0,2000
7033,Mobile,,John,4,2000,2024-01-01,5,-100
9560,Keyboard,,John,-20,-200,2024-01-15,200,3000
5946,Mobile,East,Sneha,5,-200,,10,2000
9234,Headphones,East,John,100,500,,200,1000
2907,Headphones,South,Priya,100,99999,2024-02-10,200,1000
4490,Mouse,,Priya,2,-200,2024-02-10,15,3000
3535,Tablet,East,John,,,,0,1000
5173,Headphones,,Amit,,99999,,10,
2293,,East,Rohit,5,99999,,10,3000
5769,Mouse,South,,100,2000,2024-00-10,,
5796,Charger,North,Priya,-20,-200,,10,2000
7871,Laptp,East,John,2,,2024-01-15,,5000
3972,Laptp,,,2,500,,200,5000
4922,Laptop,,John,-1,,2024-13-01,10,-100
5997,Charger,South,Priya,500,,,200,3000
8032,Laptp,,Sneha,3,1500,,15,
1992,Mobile,South,Rohit,-1,1000,2024-00-10,10,5000
9112,Laptop,,Priya,3,2000,,-5,3000
6287,Mouse,West,,,1000,,15,-100
3240,Monitor,West,John,3,500,,5,5000
2476,Monitor,West,Sneha,1,500,2024-01-01,10,-100
7426,Mouse,,,,,,200,5000
1389,Tablet,North,Priya,3,1000,,10,1000
1999,Mouse,,Rohit,1,2000,,5,3000
2855,Keyboard,West,Sneha,5,99999,2024-13-01,200,-100
9125,Monitor,,,100,2000,2024-02-10,,-100
9850,Laptp,South,,100,99999,2024-01-01,15,5000
3763,Monitr,North,John,100,,,5,-100
4663,Laptop,South,Amit,3,2000,,5,3000
5986,Tablet,,,100,1500,2024-00-10,-5,1000
2481,,,,4,99999,,200,3000
8256,Headphones,,Rohit,100,1000,2024-02-10,0,1000
4731,Charger,,,3,500,,5,5000
8262,Tablet,West,Sneha,3,2000,2024-02-10,,-100
1451,Headphones,,Priya,1,99999,2024-02-10,,-100
4093,Tablet,South,Priya,100,2000,2024-13-01,,5000
1882,Monitr,,Sneha,100,2000,2024-00-10,200,5000
5408,,,Priya,500,,2024-00-10,15,1000
5068,Tablet,East,,,500,,15,2000
4277,Laptp,North,,2,99999,,200,1000
9566,Mouse,,,1,1000,2024-13-01,10,1000
8951,Keyboard,,Sneha,100,2000,2024-00-10,5,-100
5690,Laptop,West,Rohit,-20,1500,2024-02-10,-5,
5595,Monitor,South,,4,-200,2024-02-10,,5000
5559,Headphones,North,Priya,-1,99999,,5,5000
8291,,West,,-20,,2024-02-10,200,
9160,Laptop,South,Rohit,4,1000,2024-00-10,10,-100
1112,Tablet,,,1,2000,2024-01-15,200,2000
6131,Mouse,,John,100,1000,2024-01-01,10,3000
4197,Laptop,,John,-20,,2024-01-15,,5000
1139,Mouse,,John,500,99999,2024-13-01,5,5000
2424,Headphones,East,John,-20,-200,2024-01-15,10,1000
3949,Laptp,East,Priya,500,1500,,0,2000
4168,Laptp,,Sneha,500,99999,,15,2000
9708,Mouse,,Priya,4,2000,2024-01-15,5,-100
7043,Mouse,,,500,1500,,,2000
7989,Keyboard,North,Priya,4,,,10,2000
8236,Charger,,Rohit,2,1500,2024-13-01,10,
7261,,,Sneha,-20,,2024-01-15,10,1000
1887,Keyboard,South,,3,-200,2024-01-01,15,-100
4104,Laptop,,,2,1500,2024-00-10,5,
1049,Mobile,,Amit,1,1000,,10,
4951,Keyboard,,Amit,,99999,2024-13-01,-5,3000
4560,Laptop,,,4,1000,2024-01-15,15,1000
1018,Monitor,North,Sneha,-1,,2024-02-10,0,2000
5821,Laptop,East,Amit,-1,1000,2024-02-10,5,-100
7340,Laptop,,Sneha,-20,-200,2024-13-01,,1000
9058,,South,Rohit,1,1500,2024-02-10,5,2000
3606,Mouse,,Rohit,500,99999,2024-01-01,10,3000
8846,Monitr,West,Priya,100,1500,,200,5000
9643,Tablet,West,Amit,-20,99999,2024-01-15,,
7432,Mouse,West,,1,2000,2024-01-01,-5,3000
4765,,East,Sneha,100,,2024-01-01,5,
3438,Mouse,,,5,1000,2024-00-10,,-100
7358,,North,Rohit,1,-200,2024-01-15,5,2000
9319,,,Priya,4,,2024-13-01,-5,-100
6941,Monitr,East,Amit,-1,1000,2024-02-10,0,2000
8644,Monitr,South,Amit,5,2000,,0,3000
5855,Tablet,South,Amit,3,1500,2024-00-10,0,5000
7547,,West,,4,99999,2024-01-01,5,5000
8196,Mobile,North,Rohit,2,1500,2024-02-10,,
6911,,West,,100,-200,2024-01-15,0,2000
7481,,South,Rohit,2,500,2024-01-01,15,2000
3761,Monitor,South,Amit,,,2024-01-01,15,5000
5456,Keyboard,,Rohit,-1,1000,2024-01-15,0,2000
7361,Laptop,,Amit,-1,500,2024-13-01,0,-100
6693,,,John,1,,2024-00-10,10,2000
6788,Keyboard,,Rohit,100,99999,2024-01-15,200,3000
1201,,,Sneha,500,1000,2024-02-10,15,5000
7160,Laptp,,Rohit,-1,2000,2024-02-10,200,5000
1517,Headphones,West,Amit,100,,2024-01-01,15,-100
8737,Mobile,,Sneha,4,1000,,0,-100
2988,Headphones,North,Priya,100,99999,,-5,1000
4802,Laptop,,Sneha,3,1500,2024-00-10,10,-100
6808,Monitr,East,Sneha,1,,2024-13-01,,5000
8162,Laptop,,Rohit,100,1000,2024-13-01,10,5000
7241,Monitor,West,,,-200,,10,-100
9399,Keyboard,North,Sneha,500,1500,2024-02-10,15,1000
6633,,,Sneha,3,99999,2024-13-01,0,2000
6755,Tablet,,,100,1500,,0,2000
7309,,North,Amit,500,500,2024-02-10,200,
5117,,East,Rohit,500,1000,2024-00-10,0,2000
9345,Charger,South,Amit,-1,500,,10,5000
2518,,,Rohit,-20,-200,2024-01-01,200,
7163,Charger,North,,3,99999,,200,
3600,Tablet,,Priya,3,500,2024-02-10,10,-100
3195,Monitr,,,2,2000,2024-00-10,-5,-100
4554,Charger,,Sneha,1,500,,5,2000
3849,Monitr,West,,2,500,2024-02-10,,
2742,Mouse,,Rohit,5,99999,2024-01-15,5,1000
2306,Monitor,,Sneha,1,2000,2024-02-10,-5,
4849,,West,Sneha,-20,2000,2024-00-10,,3000
8519,Mobile,West,John,4,,2024-13-01,200,1000
5195,Keyboard,West,,-20,500,2024-02-10,5,5000
6178,Keyboard,,,-20,1500,2024-01-01,5,2000
3555,Mobile,North,Amit,1,2000,2024-00-10,5,2000
3305,Laptop,West,,-20,1000,2024-13-01,5,-100
8619,Laptop,South,,100,,2024-00-10,10,3000
3642,Headphones,,,5,99999,2024-02-10,,2000
7409,Laptop,,,-20,,2024-01-15,-5,5000
5757,Monitr,,,4,500,2024-01-15,5,
3994,Tablet,East,Rohit,3,-200,,5,2000
9751,Mouse,North,,500,1500,2024-01-01,-5,5000
2271,Mobile,North,Priya,,-200,,0,-100
2813,Monitr,West,,1,-200,,10,1000
9801,Monitr,,John,100,99999,,15,5000
3461,Headphones,,Amit,-20,2000,2024-01-01,0,-100
5120,Monitr,,Priya,2,1000,2024-13-01,-5,3000
7124,,West,Priya,500,500,2024-01-15,15,5000
9475,,North,Sneha,-1,99999,2024-02-10,5,2000
5396,Monitor,West,Amit,3,1500,,,
1816,Laptop,West,John,4,500,2024-00-10,200,5000
8304,Keyboard,West,Rohit,3,500,,15,3000
8331,,West,Rohit,,,2024-00-10,200,1000
1082,Monitor,West,John,500,-200,2024-01-15,200,3000
2920,Mouse,,Sneha,-20,1000,,15,-100
8817,,,Sneha,500,1000,2024-01-15,15,1000
3093,Mouse,,Priya,1,1000,2024-00-10,200,5000
8071,Mouse,,,-20,1000,2024-13-01,,
8967,,,Amit,,2000,2024-00-10,0,3000
9367,Laptop,,Priya,1,2000,2024-01-01,10,
6285,Monitr,,,4,1000,,,-100
5937,Mouse,North,,-1,99999,2024-02-10,0,5000
1369,Mobile,East,,4,1500,,5,
2818,Keyboard,North,Rohit,500,2000,2024-01-15,0,
3101,Monitr,,John,-20,2000,,15,3000
4490,Headphones,,Amit,5,99999,,0,5000
2779,Laptop,,John,500,99999,2024-01-15,200,
8674,Tablet,North,Amit,1,99999,2024-13-01,0,1000
2364,Monitor,East,,4,1500,2024-01-01,200,2000
8294,Laptp,West,Rohit,-1,1000,,5,1000
4676,Monitor,South,Rohit,2,99999,2024-00-10,5,-100
3426,Mouse,,,500,500,2024-01-01,0,
9264,Keyboard,,Amit,3,99999,2024-01-01,,5000
9089,Headphones,East,Sneha,4,2000,2024-13-01,200,1000
3962,,West,Amit,4,500,2024-13-01,5,5000
1859,Monitr,West,Rohit,100,500,,15,-100
5138,Mobile,South,,2,1500,2024-00-10,200,1000
3424,Charger,West,John,5,1000,,,5000
5017,Monitor,East,Priya,2,-200,2024-00-10,-5,
9560,Charger,,John,,500,2024-02-10,0,3000
9342,Monitr,West,Rohit,500,1000,2024-01-01,-5,1000
2134,Keyboard,,John,500,,2024-00-10,200,-100
6166,Charger,,Sneha,1,-200,2024-13-01,15,5000
6119,Monitor,,Sneha,4,-200,2024-02-10,15,1000
6694,Tablet,,,4,-200,,,5000
7136,Laptp,East,Amit,1,1000,2024-02-10,0,5000
6485,Charger,,,-20,1500,2024-13-01,15,3000
5164,Tablet,,John,2,99999,2024-00-10,-5,5000
3346,Tablet,,John,,1500,2024-13-01,200,1000
6039,Mouse,North,Rohit,-20,,2024-00-10,-5,-100
